case,subject,stage,status,landmark_keys,similarity_scale,qc_pass,upside_down,median,p90,nose_weighted_median,source_nose_anchor_distance,eye_over_mouth_norm,nose_over_mouth_norm,vertical_z,landmark_nose_distance,landmark_left_eye_distance,landmark_right_eye_distance,landmark_mouth_distance,landmark_chin_distance,landmark_penalty
011_20_brow_lower,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.537200091139515,0,0,0.07945096470508191,0.18870363759607564,0.08594223214826617,0.4484149289815035,0.3969458077552548,0.12123037472491902,0.7926569988158371,0.416016211737411,0.1691759987778781,0.19307974466474145,0.21927480749612346,0.11855243992938008,0.26742718095382473
011_20_brow_lower,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.537200091139515,0,0,0.09724370461472438,0.17877063896737114,0.14826460136017808,0.33029850831910373,0.3946684815277848,0.1430623123476437,0.6836830542981761,0.0014990585811889758,0.0008862562668061954,0.0015425801603116357,0.0016662885418286882,0.0015444992556621813,0.0014122067242291684
011_2_smile,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.542857153271413,0,0,0.07903389358477017,0.20436609753039114,0.07946593794328262,0.46227821341457564,0.3805811342369472,0.11372473578216752,0.7218274015647322,0.42791930547415247,0.1618354718095067,0.1801667639067664,0.2019610410916709,0.09895597900837919,0.26350219067033603
011_2_smile,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.542857153271413,0,0,0.09379674350444903,0.18265170397832864,0.13694025484757982,0.3534191171133959,0.4003062761822342,0.1476897756419854,0.6855658471178586,0.0016980717728850294,0.00105252074487075,0.0011514863264202061,0.0018610292077746171,0.0012979462268668752,0.0014482032781619214
011_3_mouth_stretch,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5016235207220991,0,0,0.07755437435577839,0.19192882994740773,0.0707245867724542,0.4596221154447713,0.40346806541029,0.17025561876729986,0.8134138426386368,0.42741408625450966,0.16281095850507324,0.2207087351742702,0.26269598161325797,0.08989340454375265,0.2800269183658144
011_3_mouth_stretch,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5016235207220991,0,0,0.09401812838162431,0.18783403887595582,0.13597522729795858,0.37165977262044836,0.4011762971327147,0.17842624767242524,0.7192965449425489,0.0012187937795097102,0.0007967692965075418,0.00127496753925164,0.0015499454583251895,0.001333922352193427,0.0012031948478092912
011_4_anger,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5640940071553785,0,0,0.07449339434082375,0.19058465779568365,0.07814935870420694,0.46372318572492816,0.44305148751918333,0.10840060668420787,0.810999259537293,0.4369880798692249,0.13267715932550903,0.1779880896991405,0.1844994776475215,0.10591173819465843,0.25842731858283113
011_4_anger,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5640940071553785,0,0,0.09028265376260533,0.1917423678345134,0.11717077669299994,0.40407112975118437,0.4463039990756692,0.14195929457741638,0.7372115631617745,0.0014297875111539463,0.0006854651618270417,0.0011874531982263758,0.001785145311865596,0.0013539543063110812,0.0012764643577073762
011_5_jaw_left,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5386935716158845,0,0,0.06640417660840453,0.1384244778902162,0.060540375198896275,0.4717356264181651,0.461621180181487,0.060787458970070374,0.6218264944688213,0.4543530765077539,0.12637430022209906,0.1564513829101316,0.18833555144980788,0.15598249393207303,0.2637500586788262
011_5_jaw_left,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5386935716158845,0,0,0.0697363585440022,0.15396067084717246,0.10454417670112373,0.39829023753056153,0.49244223717176433,0.10670866213658534,0.6234517570352333,0.0014312053240316631,0.0007188642749722003,0.0010273043048173013,0.0015332617630357088,0.0017768945214131301,0.0012481394455076892
011_6_jaw_right,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5491637143030241,0,0,0.07750750568822204,0.19339218989042553,0.07873042147284763,0.46152209686963785,0.4235075860236391,0.11658226089887944,0.804898908125723,0.4251883766514523,0.14815577274965175,0.1892985444756712,0.20772878841519202,0.11505158748291736,0.26374631250586045
011_6_jaw_right,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5491637143030241,0,0,0.09451502004472448,0.17920235949437452,0.13643375573280048,0.36555579430209023,0.42510939807413345,0.15065078453845063,0.7148416748657219,0.0017807915284361753,0.0007548727475627119,0.0014438437396150521,0.0022159376396954996,0.0013054620919678288,0.00153067844816082
011_7_jaw_forward,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5575890320987071,0,0,0.07758632526232215,0.19823125699971167,0.08136662847800241,0.458508972937241,0.4250240912068077,0.10839122859106054,0.7887291438675393,0.4245986995909537,0.14735168076611838,0.17798889821854025,0.20818348290325728,0.11922787763365951,0.2614818804251813
011_7_jaw_forward,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5575890320987071,0,0,0.09474540481886883,0.1819238363780273,0.14162567025953865,0.34587196981958535,0.4368694255309051,0.14466742635512078,0.7247290189762475,0.0016704514718667947,0.0009608639989797076,0.0011644817470351958,0.0018961810809985404,0.001464388465994533,0.001440901332669975
011_8_mouth_left,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5576129071806417,0,0,0.08113398687572204,0.20935120309726765,0.08897226136339366,0.4473132311289973,0.3815179454936901,0.09617796261658798,0.781472209761444,0.4108088889333218,0.17003338186449143,0.18537826852495554,0.21745917519128916,0.11148226869065368,0.26329674724715535
011_8_mouth_left,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5576129071806417,0,0,0.09504858067138863,0.19222619751499956,0.147735674848781,0.3472153086926213,0.388222862801756,0.12937575592665232,0.6838583486068129,0.0016680678518047212,0.0008836442826785967,0.0014581933397818977,0.0018852909787843116,0.001227476772837922,0.00146308726674716
011_9_mouth_right,011,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5593845496399724,0,0,0.0799429717818147,0.18729618621755964,0.07760395027550586,0.46104062371047405,0.42177297555339155,0.12742790661361422,0.8569849920431126,0.42962474646961446,0.14297535308517104,0.20596640616931916,0.18423123185446508,0.08787797383220915,0.26199737752553126
011_9_mouth_right,011,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5593845496399724,0,0,0.0972287820113375,0.18638182088907715,0.12791812527839472,0.4015570424664573,0.42507419494915427,0.1551961111333501,0.7599655640458661,0.00138738175837605,0.000853928949891915,0.0014167315477129764,0.001448453956454458,0.0010238168528660424,0.001264798778086784
012_10_dimpler,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.49671854511808394,0,1,0.11009827781630734,0.1973387900517274,0.09608004797223998,0.25036942906704585,0.32863570914971013,-0.021873646789272033,0.4305446766628373,0.2308080185325158,0.1594999353376424,0.14572664411933028,0.12857778149623517,0.12382853254402373,0.17523705383723306
012_10_dimpler,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.49671854511808394,0,0,0.10068584649269126,0.1809530711977344,0.0928236464506424,0.2267256409430198,0.366830733518865,0.021713047022946012,0.42273493347213326,0.0007116306164147557,0.0009199314800824981,0.0008561869429641606,0.0004899081310543698,0.0015338376986497935,0.0008168624138161502
012_11_chin_raiser,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.521720292839197,0,0,0.11188552685828665,0.21141770570224122,0.09510675856986409,0.2415957291464079,0.298666451206756,0.04937272516156883,0.43800257359861877,0.21809099532656723,0.15999119600061573,0.14032142433199954,0.1096470204469119,0.07352058415374814,0.16270793119790627
012_11_chin_raiser,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.521720292839197,0,0,0.10723960478727905,0.2087278589591555,0.08723780549743441,0.20531591109850034,0.3292745069524658,0.06914393944586737,0.42795004835177547,0.0006308083123268212,0.0008192985939474215,0.0008182326233790306,0.0003209763260217457,0.000988906232326573,0.0006899860766610755
012_12_lip_puckerer,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5022326168426379,0,1,0.08337431065052595,0.16955411047415475,0.0782939374223176,0.22360717344682557,0.11238130520042947,0.06440763301823543,0.23504728834972985,0.18903918007623688,0.1858220172245339,0.18650203162189788,0.09148422101967121,0.09033530221118664,0.16536833566538348
012_12_lip_puckerer,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5022326168426379,0,1,0.08607512830593146,0.173106911629078,0.06925153337561156,0.17562046678713952,0.16907024039678206,0.0814216070671284,0.287456146427475,0.0007049584428012378,0.000985919433897738,0.0009199051182640259,0.00032767668190847695,0.0011427854810508679,0.0007848973327751127
012_13_lip_funneler,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.4707506107795609,0,1,0.07463264479903246,0.14012799344808283,0.0778985932508981,0.23237329493151176,0.07643302467821864,0.09434190435537355,0.1499071676874893,0.19163285903379315,0.18761306646407222,0.17178070412676855,0.0776475350092213,0.08861792674476533,0.16149762430196019
012_13_lip_funneler,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.4707506107795609,0,1,0.07425575940397267,0.1429653756260363,0.07067867375434413,0.19184087638536274,0.1344809421733753,0.10167425120092054,0.21424957883191575,0.00075124124778606,0.001217830229998071,0.0008541466777759927,0.0004145544775020271,0.0014498755436722847,0.0008732772948836565
012_14_sadness,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.4942234669615608,0,1,0.109466704271104,0.20177500528748832,0.10340444064016739,0.2502226019612923,0.3509368708139803,0.002643910834480122,0.446097130249716,0.23214048755157704,0.1546901416537573,0.14025769979659242,0.12854283894683652,0.13018570801751037,0.17414994948875795
012_14_sadness,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.4942234669615608,0,0,0.10142734213712011,0.18769976713459885,0.09726306067037735,0.21987349642568768,0.38712575865659865,0.04591856150508994,0.434076332822854,0.0007022401656754271,0.0009190557436117983,0.0008332270424559525,0.0004628380007327783,0.0013744054626540403,0.0007916537438951027
012_15_lip_roll,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.44984443254468226,0,0,0.08436144264249304,0.1582625218684901,0.10104851503747625,0.2110001950189018,0.3120565914286214,0.09251079017998098,0.4796898079171738,0.18090933672863696,0.17872431246588885,0.2127397782261175,0.044740257410244386,0.10202153037468915,0.16028088467316373
012_15_lip_roll,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.44984443254468226,0,0,0.08151243559341366,0.15949457174948453,0.09773174441012722,0.183555523397051,0.3085434594209094,0.1020212412143006,0.4039326743016307,0.0005518797429904057,0.0008546440824075061,0.0011087581764026066,0.00026951010116311054,0.001347143046031684,0.0007486385990794185
012_16_grin,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.4941666344743306,0,1,0.10453132372376873,0.18901874222741558,0.08981134508528531,0.258964626127248,0.32744425379126846,-0.0032968330875928595,0.4276647201547046,0.23675649698406645,0.1631157099265397,0.14115617185143617,0.12190153264204306,0.11498218511484516,0.17550423804041862
012_16_grin,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.4941666344743306,0,0,0.10041356444053004,0.184628051068764,0.08347959662515486,0.20908439308631505,0.35445386953006447,0.021204104289776572,0.4005846991097145,0.000902150528374227,0.0008415712610782018,0.0008843699147579824,0.0006942767096594374,0.0021471058192067192,0.0009563089273667705
012_17_cheek_blowing,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5113633833503783,0,0,0.10602001446856125,0.19993724276138491,0.09459960230333053,0.24638066974099773,0.29471753111189636,0.07820116555633655,0.45769814239818285,0.22061716017456823,0.1752154039942818,0.14843851255613524,0.10662799409138463,0.08846113144590363,0.16912360536013848
012_17_cheek_blowing,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5113633833503783,0,0,0.0990766478801538,0.19006705420563633,0.08808280480078254,0.21747612831295823,0.33490618681186674,0.10215509182003951,0.45789496978233496,0.000665883355383268,0.0008666938954192083,0.0008547393345267757,0.00034693086201716475,0.001304023305906714,0.0007491990319211769
012_19_brow_raiser,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.44938684111054816,0,0,0.07126679542952614,0.12842773766888962,0.08953590922003986,0.2139691626081443,0.2543360322617563,0.05000962594763362,0.47780674624506053,0.17705021553061473,0.18139685958155805,0.21438510165800084,0.09478561473413609,0.09778545507505318,0.16684378014115941
012_19_brow_raiser,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.44938684111054816,0,0,0.07482020406876617,0.1378440545162157,0.07689906838380546,0.17482718181059062,0.290991997528994,0.08327652391242371,0.42202789667057566,0.0006706361289568703,0.0009632367085793735,0.0013257366444079824,0.0005469708817552565,0.00129200275830363,0.0008947361084564249
012_1_neutral,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.48562121968327765,0,1,0.12063154577769611,0.22377079754572896,0.11958033941115605,0.228969489221041,0.10490260429312034,0.05836567270037693,0.21152826828844978,0.1969094341579088,0.18881480967356415,0.1973774671162692,0.09190901374000567,0.11200031597617989,0.17287080974470515
012_1_neutral,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.48562121968327765,0,1,0.11222974215326006,0.21388841453026078,0.09665158245794439,0.17914113283602992,0.17336499237155986,0.08191574487865871,0.282064630031817,0.0007428834165470851,0.0009205997966242539,0.0010469755370023563,0.0002361759982239892,0.0013612410876434763,0.0008153630372634483
012_20_brow_lower,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.48005295934674347,0,1,0.0744266749965279,0.14407803215001877,0.08101577316471048,0.237200509403051,0.09405449898587091,0.0833994276128249,0.205197798150704,0.1986237329659749,0.18840681216651303,0.16548033514044067,0.10986197029499403,0.09136637739926397,0.16794362077467764
012_20_brow_lower,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.48005295934674347,0,1,0.07765940839003271,0.15138619005895662,0.08198121911808406,0.2100520952655926,0.17078400470500726,0.1005336404463339,0.29995063332209587,0.0005872764946233231,0.0009830486520579734,0.0009828006188465853,0.00047288263684079087,0.0010196988571348712,0.0007657311698169734
012_2_smile,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5208113266000023,0,0,0.10959921651724323,0.21311572530662942,0.0851019059384783,0.24042925049694502,0.2603138387630147,0.05113975701654149,0.41383300401199263,0.21273320972592108,0.17662217695498356,0.15290592691680693,0.10608426962392853,0.06286443036801612,0.16528151038848699
012_2_smile,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5208113266000023,0,0,0.1042530435828166,0.21033214080461785,0.07847114279279473,0.20122554999738784,0.2927526390726557,0.07070637121453378,0.4035746019443967,0.0006053601818242399,0.000888121807574265,0.0007405817165111334,0.0002908801645204996,0.0009162133674361015,0.0006685437808767238
012_3_mouth_stretch,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.48154320437365733,0,0,0.09491742261537567,0.17206639337284368,0.09786225312667178,0.261285008728752,0.3453478895762215,0.08374037785676812,0.45513507794231345,0.2407401628970529,0.1468265506769682,0.1348154605090636,0.07846037692467873,0.10732346595574102,0.16529215551238943
012_3_mouth_stretch,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.48154320437365733,0,0,0.09337382765616217,0.1727987842942271,0.09380165448727797,0.20003542558518572,0.3714221121602897,0.10684495260757955,0.4396266162543941,0.0008928937290634966,0.0007832986860124047,0.0007070047850745805,0.0005633111714819924,0.0022392028714892345,0.0008931665252196826
012_4_anger,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5018082010415507,0,0,0.10621595020028866,0.19840239039639715,0.09620632194032891,0.2474104668925008,0.33519691254754325,0.029570533850645283,0.45414188348929535,0.22722858570501375,0.1544568776479745,0.14230650694286598,0.1216290897044052,0.12398413870284752,0.17119523516031787
012_4_anger,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5018082010415507,0,0,0.09769889865130804,0.19536216058927164,0.0815384148468109,0.18814287909935176,0.3674594979230151,0.06375980570746545,0.4355410947855504,0.0008139970489570169,0.0008178898566591306,0.0007408357353276507,0.00030107955459153784,0.0015634557111263577,0.0007844785617419762
012_5_jaw_left,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.5095210950363033,0,1,0.08334631607102669,0.18128747301846856,0.07321168673998088,0.24030136144889494,0.1443034462462509,0.10125054773632117,0.29984478361817807,0.20315771998830193,0.17724420519114567,0.1435179421549217,0.10979796563158188,0.08711320617376968,0.16252902039007
012_5_jaw_left,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.5095210950363033,0,1,0.08579868771048367,0.1822796836978204,0.06977036353076796,0.1933328923313771,0.1880668142357803,0.1132385070122896,0.33544450734512765,0.0007568460535550166,0.0009666932436184101,0.0007069785059355535,0.0002719536696260496,0.001363413062496003,0.0007663768706778035
012_6_jaw_right,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.4598894047822975,0,0,0.07063624921310539,0.1377049004327784,0.08447629144236571,0.20872274004901625,0.1976844190240816,0.051569815212245684,0.3862588819580181,0.171274768837185,0.1773432387210875,0.199641889673941,0.09059883808344454,0.08629198913927573,0.1593720924092293
012_6_jaw_right,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.4598894047822975,0,0,0.07223604672343588,0.14327681251827426,0.07865657960525842,0.188192698980114,0.22265177522492477,0.0664226046191741,0.3506688901264881,0.0005180672674808429,0.0009369155855489031,0.0011992987512834195,0.0004156222621613393,0.000982494927452835,0.0007634844016616128
012_7_jaw_forward,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.45340773673646123,0,0,0.07716672660641699,0.13539005838445625,0.08982935588349365,0.214588081907922,0.2364890692674828,0.04266584333034778,0.4866266320850946,0.18104410449685124,0.18552919772480828,0.2150399184151594,0.10120464281929734,0.09801202067254136,0.170243929169757
012_7_jaw_forward,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.45340773673646123,0,0,0.07340875988582946,0.13203373906572963,0.07701923892387286,0.18899131681951328,0.2553254326316653,0.06378622167968807,0.4040174595369822,0.0005378214071004615,0.0010965251564440104,0.0010880582024000592,0.0005712027386254288,0.0010220692746174802,0.0008068320830670013
012_8_mouth_left,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.41807909167621526,0,1,0.10313973125850509,0.18072842513318652,0.12657930063709844,0.22398897382434307,0.3444531071624547,0.008169186234445331,0.560787408445936,0.19764995325817739,0.2260822170158887,0.19061664592867278,0.10475512095141563,0.13375678404529934,0.1829983610388727
012_8_mouth_left,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.41807909167621526,0,0,0.08705493761569569,0.17260497135420508,0.10756375883158616,0.18138250581004903,0.36806498410308036,0.06461086303758343,0.4693678111452707,0.000769981548750843,0.001340843378892232,0.0011244265359585085,0.00039064428946366825,0.0015835057578052014,0.0009671171928373707
012_9_mouth_right,012,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.44278115372158205,0,0,0.06708152226994485,0.12588570574488223,0.09194587414115532,0.20800086879864432,0.20683901285736697,0.046701039072097224,0.4154490310696227,0.1679111815699423,0.1813561183757773,0.21688913845955354,0.09535427124192655,0.09939146181255361,0.16422333120885024
012_9_mouth_right,012,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.44278115372158205,0,0,0.06581139157452849,0.1314264626206774,0.07878902613487404,0.1826172208415171,0.24832407531804224,0.08277042399828913,0.3804177488172754,0.0005007552102754481,0.0009157477703714179,0.0010879086149725313,0.0006813660500486495,0.0011960042391877005,0.0007871120059899687
013_10_dimpler,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.3359087253985138,0,0,0.3298063076567623,0.6009634340557273,0.409448211991449,0.7171400391469059,0.5656301339767995,0.20846510994281298,0.9888473210813837,0.6909583176339421,0.38943535518644534,0.3206043589922478,0.8272171439765775,0.23461792170058746,0.5380211676046313
013_10_dimpler,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.3359087253985138,0,0,0.3228612011305428,0.6636420081341575,0.30639824057700854,0.5737372073527095,0.5369890224982886,0.19285435175825452,0.9844990174672674,0.0032060672454916534,0.0028857418436492787,0.0014697334326632615,0.006881076753321105,0.0023233196559487132,0.0032638879323673943
013_11_chin_raiser,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.2487081015643986,0,0,0.2916190182259034,0.5534757665477156,0.3812448971052761,0.6490580177293813,0.45267155925343505,0.16523488671121442,0.8953197922393334,0.5839369211764246,0.3203193843662445,0.3008193170297191,1.0084319123388035,0.4777437666507049,0.5276025814639729
013_11_chin_raiser,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.2487081015643986,0,0,0.2912157194536718,0.5869298259685767,0.2863379379910691,0.5198676850584331,0.4498002039191075,0.1577165298446701,0.8492784875706804,0.0026749360654037247,0.002778774609926249,0.0014779015481300698,0.008050352412319033,0.005171433058397266,0.003454809338143761
013_12_lip_puckerer,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.9602791804659778,0,0,0.2376290711164137,0.4760181517790854,0.43864784964729125,0.7253577414098366,0.477616318165572,0.21873792463193326,0.8293356654295192,0.67647939201956,0.5203566200280861,0.33051602081891646,0.9461225265889034,0.48379741258116676,0.5991643981783527
013_12_lip_puckerer,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.9602791804659778,0,0,0.22167590707912488,0.44027129882266874,0.36510720437395694,0.5961597174820626,0.47845153474770913,0.20189949700071716,0.894179305679201,0.0020513708271844575,0.0037251258980653917,0.0021633254218900336,0.007865325281218844,0.008030051520819924,0.003762333369616737
013_13_lip_funneler,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.3630123166046166,0,0,0.3445835580645918,0.6254483814623172,0.4413350414041131,0.7643774540800695,0.5549570020961628,0.25434580189032924,0.9752982916806321,0.758258811759663,0.4391732481514416,0.27257472236771574,0.7710306675703382,0.1339208566156679,0.5464063507873782
013_13_lip_funneler,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.3630123166046166,0,0,0.3228761628868236,0.6916753606002762,0.2623354042854928,0.4954095591661946,0.5325123330622412,0.23062462178280485,0.9699454077039242,0.002609322275057345,0.003507620456073535,0.0014160011080011112,0.0043869522461851915,0.00158700502789012,0.0027308720238249434
013_14_sadness,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.2471397431937676,0,0,0.34929746466430944,0.6024684177392244,0.43118737416325664,0.8259403812795132,0.5347134514548105,0.21931765014559906,0.954924022240209,0.8348804524447038,0.41836334193591196,0.3138205466510488,0.701189003487572,0.10038962055820022,0.5654046933314042
013_14_sadness,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.2471397431937676,0,0,0.3152967236116399,0.6235334617069508,0.27673767351487144,0.5355109599515331,0.5231866944238983,0.20025621524229661,0.9167337829163001,0.0029832258577523947,0.0027277790481247516,0.001164796110548597,0.004662459270425054,0.0014236354627380277,0.002686007976898901
013_15_lip_roll,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.3999488137153606,0,0,0.3613707298922297,0.6677819720318195,0.4218251142313446,0.7730187611321349,0.5539893393105418,0.20406770016367345,0.9765801399897217,0.7650888316271347,0.40875281351582393,0.27212049019090423,0.7570389804371993,0.09289085102000928,0.5372334040603083
013_15_lip_roll,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.3999488137153606,0,0,0.35918872678862923,0.7080781776915973,0.36571552993200446,0.68450918780667,0.528001632117485,0.19971048695200078,0.951964235730607,0.0027244599269191324,0.0026827856393806366,0.0014360199040616764,0.0058145621043551405,0.0009517840573676642,0.0027704511982508625
013_16_grin,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.3993574342530715,0,0,0.3484290145951716,0.6608456239569589,0.3975483040365131,0.7281482752407907,0.5603438629111785,0.19860359788123028,0.9896177723159245,0.716502799027648,0.4007495888012265,0.30050919801133213,0.8103302612856703,0.1702532115230944,0.537832561070484
013_16_grin,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.3993574342530715,0,0,0.33780675447950415,0.7222607195368532,0.2576721211606106,0.5181062152149131,0.5354260166180954,0.1819937124405622,0.9744947795541435,0.0019154287797243069,0.0023763879085431125,0.001234454839786738,0.004524831469634265,0.002188966851737349,0.002280894129106825
013_17_cheek_blowing,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.2387231127747427,0,0,0.35912406816561454,0.5843812927352596,0.4291878618096487,0.740616941414809,0.5576315737380813,0.21677288554258445,0.9793123301083845,0.7595843663673258,0.3147702073458186,0.26104953788713864,0.745612084223757,0.06891360617431627,0.5102876842421538
013_17_cheek_blowing,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.2387231127747427,0,0,0.3363685089759147,0.6020711658488568,0.32621896741873546,0.5318239622812071,0.5425074963186913,0.20342992812271768,0.9912346489429349,0.0021423646110583674,0.0016764630492258521,0.0009971329686911264,0.004714726084939728,0.0007606405856607169,0.002086129935346377
013_19_brow_raiser,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1951466592128612,0,0,0.2752078775638072,0.5206177061859469,0.3987010592923821,0.6529887914899443,0.5153920725190023,0.20610709347663014,0.910002280961046,0.585882770922808,0.3463946657013168,0.33270290488138443,1.0244654205979333,0.4741599127697762,0.5421537496871928
013_19_brow_raiser,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1951466592128612,0,0,0.26608071526028937,0.5451996052005077,0.2805502301124271,0.4906775147934426,0.5078242180795713,0.20070021076024183,0.8818562353715677,0.0024541385541589694,0.0024024434914613852,0.0012245891251370443,0.006786894768810759,0.0038326928631872963,0.0029502598628014963
013_1_neutral,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.2485508897207,0,0,0.3557434881882373,0.609111728600985,0.4426085615576494,0.8201948907050541,0.5282352127414559,0.22351281004720908,0.939464756566031,0.8385987414039305,0.4172937799919949,0.2932059910096688,0.6867031809211183,0.09827856304160741,0.560041472315041
013_1_neutral,013,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.2485508897207,0,0,0.33837769875105095,0.6236792669499857,0.34826422286423175,0.6291027456555677,0.5128483797276328,0.2064234341190756,0.898973703936481,0.0024821782630078306,0.0029985056953068007,0.0017193575849995706,0.004220486283727877,0.0010066217060836777,0.0025709708332880502
013_20_brow_lower,013,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.3927810602077833,0,0,0.3265689367267413,0.6551300399909298,0.39067254088715275,0.6753289777623082,0.559870369356434,0.20994786023431125,0.9894425073151785,0.6563869232105403,0.422812162316782,0.3325216282745569,0.9043263780755311,0.30982536024972074,0.5521485960254573
