case,diagnostic_png,down_source,down_target,error,eye_over_mouth_norm,final_similarity_scale,method,nose_over_mouth_norm,nose_weighted_median,pre_scale,qc_pass,report_json,rigid_scale,runtime_sec,similarity_median,similarity_p90,source_nose_anchor_distance,target_fit_vertices,target_roi_vertices,upside_down,vertical_z,voxel
005_13_lip_funneler,,1573,2040,,-0.5160815212524151,0.3083782887525043,facecrop_fpfh_fgr_icp,-0.25046973373483766,0.02263498560724422,0.3083782887525025,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_13_lip_funneler/005_13_lip_funneler_scratch_surface_registration_report.json,0.3083782887525043,2.858731985092163,0.015375331132608921,0.04155393333549816,0.1997434966963,90000,230536,1,-0.8703893795672437,0.017835492240983814
005_13_lip_funneler,,1573,2040,,-0.24452088350802983,0.3083782887525025,facecrop_bbox_prescale_only,-0.0005622888019477921,0.050474478096053876,0.3083782887525025,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_13_lip_funneler/005_13_lip_funneler_scratch_surface_registration_report.json,0.3083782887525025,3.66452956199646,0.08102054115369593,0.1864908517995648,0.21630813654688252,90000,230536,1,-0.30596170312219134,0.017835492240983814
005_14_sadness,,1547,2040,,-0.5152951465648219,0.3214323904450594,facecrop_fpfh_ransac,-0.24242545627994827,0.008401150576117889,0.3102060178381594,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_14_sadness/005_14_sadness_scratch_surface_registration_report.json,0.3214323904450594,1.7351632118225098,0.016578818635781548,0.12135371137987955,0.3043100508966585,90000,230536,1,-0.8495952309873714,0.017835492240983814
005_14_sadness,,1547,2040,,-0.5199346895657665,0.3214323904450618,facecrop_fpfh_ransac_icp,-0.25352784134554385,0.013880743869021736,0.3102060178381594,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_14_sadness/005_14_sadness_scratch_surface_registration_report.json,0.3214323904450618,2.0340869426727295,0.015030180463303289,0.051403770175306215,0.23052549743168538,90000,230536,1,-0.8556468861570627,0.017835492240983814
005_14_sadness,,1547,2040,,-0.5338498906239709,0.31020601783815926,facecrop_fpfh_fgr,-0.2399828305321526,0.0335056757696069,0.3102060178381594,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_14_sadness/005_14_sadness_scratch_surface_registration_report.json,0.31020601783815926,2.33978271484375,0.021116236947786134,0.05670670028381724,0.2746750631719716,90000,230536,1,-0.9185149926113346,0.017835492240983814
005_14_sadness,,1547,2040,,-0.5369858728821195,0.3102060178381619,facecrop_fpfh_fgr_icp,-0.23881955591273857,0.02196073427009573,0.3102060178381594,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_14_sadness/005_14_sadness_scratch_surface_registration_report.json,0.3102060178381619,2.6380059719085693,0.016179578592364418,0.044769772786673344,0.21666219771662823,90000,230536,1,-0.9113627457235765,0.017835492240983814
005_14_sadness,,1547,2040,,0.1035230924690849,0.3102060178381594,facecrop_bbox_prescale_only,0.14497968918550697,0.08335393366164001,0.3102060178381594,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_14_sadness/005_14_sadness_scratch_surface_registration_report.json,0.3102060178381594,3.3372271060943604,0.0927448276728601,0.18329920218090784,0.2316935924814416,90000,230536,1,0.1325228372407009,0.017835492240983814
005_15_lip_roll,,1610,2040,,-0.5226403645657666,0.3193070731938305,facecrop_fpfh_ransac,-0.23933559677008576,0.019660588527010366,0.3146418796374544,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_15_lip_roll/005_15_lip_roll_scratch_surface_registration_report.json,0.3193070731938305,1.8513450622558594,0.01804132377881168,0.09877273109588186,0.3017664427487545,90000,230536,1,-0.8581333511450051,0.017835492240983814
005_15_lip_roll,,1610,2040,,-0.5165003670307269,0.31930707319383256,facecrop_fpfh_ransac_icp,-0.24701756611169992,0.019267651943829962,0.3146418796374544,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_15_lip_roll/005_15_lip_roll_scratch_surface_registration_report.json,0.31930707319383256,2.167905330657959,0.016103635318445837,0.05134539824722502,0.2192654642269315,90000,230536,1,-0.8583913376071803,0.017835492240983814
005_15_lip_roll,,1610,2040,,-0.51205388983011,0.3146418796374543,facecrop_fpfh_fgr,-0.24222371886919078,0.09083907430562191,0.3146418796374544,0,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_3case_20260619/005_15_lip_roll/005_15_lip_roll_scratch_surface_registration_report.json,0.3146418796374543,2.492901086807251,0.04539627621855175,0.09733402796258693,0.2693684595048208,90000,230536,1,-0.8199560512357249,0.017835492240983814
